M20D,2,2,8,1,2,11,6,3,5,4,12,4,3,5,0,2,3,3,2,5,13,14,13,3,3,3,4,3,0,4,5,11,3,8,6,1,4,2,3,3,3,3,6,4,2,3,3,9,0,5,3,3,8,3,1,3,3,3,3,3,2,4,5,7,6,3,2,8,4,2,3,3,5,4,3,3,3,3,4,4,3,5,9,5,5,0,2,2,0,2,3,2,5,1,2,3,2,5,1,1,3,5,3,3,2,2,0,2,2,1,5,5,2,2,5,9,5,5,6,7,2,7,0,2,2,3,1,3,3,13,3,2,4,4,2,2,4,3,6,2,2,4,3,3,3,8,5,2,6,4,2,3,0,3,3,4,4,4,3,3,2,0,1,1,0,4,1,0,9,3,6,1,1,2,0,4,1,1,2,1,0,3,6,5,4,4,3,2,0,1,2,2,2,3,7,7,2,7,2,1,1,0,2,2,8,10,7,4,2,4,2,3,1,1,2,4,2,2,0,4,2,5,2,3,4,0,1,1,6
S26A,2,1,2,2,1,2,0,2,1,2,2,0,2,0,0,0,1,2,2,0,2,3,2,2,2,2,2,1,0,1,1,2,0,0,1,0,2,2,2,2,1,2,0,2,2,2,2,1,0,2,1,2,2,1,1,0,1,2,2,2,0,1,2,2,1,1,0,0,1,1,2,2,0,1,2,2,1,2,2,0,1,2,1,1,0,0,2,2,2,2,1,1,2,2,2,2,1,2,1,1,2,0,2,3,2,2,1,0,2,2,1,2,2,0,2,1,1,2,0,0,1,0,2,1,1,2,2,2,0,2,1,2,2,2,0,1,2,2,0,1,1,1,1,1,2,1,0,1,1,2,2,2,0,2,2,2,2,2,1,2,2,1,0,0,0,2,1,1,2,2,0,0,0,2,1,2,1,2,2,0,0,0,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,1,0,0,1,2,1,2,2,2,0,1,2,1,2,0,0,0,2,1,1,1,2,2,2,2,2,2,2,1,1,1
M16A,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,3,1,1,1,3,1,2,1,2,1,1,1,3,0,2,1,1,3,4,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,4,1,3,2,0,1,3,1,1,1,2,2,0,2,2,4,2,1,2,1,2,7,1,1,3,1,1,1,1,4,1,1,3,1,2,3,1,1,3,1,2,1,1,3,2,1,2,0,2,2,2,2,1,6,1,1,0,2,1,1,1,1,2,1,2,2,1,1,2,3,1,2,1,2,1,1,3,1,1,1,1,1,3,1,1,3,1,3,3,4,3,2,1,2,1,2,1,4,1,3,1,1,0,2,1,3,1,1,3,1,1,0,1,1,0,2,0,0,1,1,2,0,0,0,1,1,1,2,1,1,0,1,1,1,2,1,1,1,1,2,1,1,1,2,0,0,1,1,1,2,2,0,1,1,1,1,1,3,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,2,1
S08B,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,1,1,0,2,1,1,1,1,1,0,1,1,1,1,1,0,1,2,1,1,1,0,1,2,1,1,1,2,1,1,2,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,3,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,4,2,2,3,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
C19,16,18,13,15,15,16,16,15,17,16,16,15,14,17,3,11,9,14,17,20,16,34,17,15,16,15,15,13,1,17,17,16,11,14,17,4,22,14,16,14,15,16,14,15,14,14,14,22,4,13,17,14,15,14,10,21,12,14,14,16,5,14,14,18,15,14,8,13,17,14,15,25,17,17,13,14,14,14,14,15,14,15,14,15,11,16,17,14,14,16,8,17,14,15,16,17,14,14,14,14,15,14,15,17,15,14,2,14,14,16,17,16,15,12,16,14,12,17,18,15,17,15,16,19,15,15,14,16,8,16,16,16,16,14,7,13,15,15,14,14,8,15,17,18,14,16,13,15,16,16,15,14,12,14,13,15,15,14,10,16,15,1,12,7,4,14,4,1,16,13,17,5,5,15,4,18,18,13,17,3,4,20,16,16,14,14,8,14,17,13,19,14,15,13,13,13,15,13,14,13,9,6,14,15,17,17,17,15,14,14,15,14,8,12,18,17,15,14,6,16,16,16,13,14,18,16,3,9,10
S53,8,7,13,4,8,6,4,15,6,5,5,4,11,3,3,2,4,4,8,3,6,11,6,11,16,14,16,12,2,3,14,6,3,4,5,0,10,3,5,10,6,10,2,11,2,10,11,6,6,13,5,10,6,14,1,0,14,13,10,7,5,14,9,13,14,8,2,4,10,3,12,0,6,6,8,15,12,13,12,13,12,5,4,14,12,3,7,3,2,0,4,5,14,2,13,5,9,9,12,8,13,5,4,12,8,8,2,8,12,1,3,4,8,5,3,7,4,6,4,4,11,5,1,11,3,6,10,5,0,6,12,6,11,10,5,7,2,10,5,6,5,2,7,4,8,4,0,3,5,5,3,8,3,9,6,12,16,14,9,6,8,1,5,7,0,9,4,1,4,14,5,6,5,4,1,9,1,8,0,3,1,2,9,9,5,0,5,18,1,7,9,7,5,0,18,18,10,19,3,2,5,2,6,4,5,6,5,9,3,7,3,3,2,1,3,4,3,4,5,9,7,7,7,10,11,1,9,4,8
C01A,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0
C02A,3,4,3,4,4,2,6,3,2,3,2,3,5,4,1,0,0,3,5,0,2,5,2,5,3,3,3,1,0,4,4,2,4,6,3,0,7,3,3,5,8,5,1,5,3,5,5,2,1,3,7,5,2,4,0,0,5,3,5,4,2,3,4,3,3,4,0,4,1,3,2,2,3,3,2,3,2,3,3,3,2,2,7,3,2,1,2,3,1,1,1,2,3,3,5,2,4,4,5,4,4,4,3,4,3,3,1,3,4,2,2,3,4,3,3,5,2,3,2,7,6,1,1,5,5,8,2,3,0,2,3,4,3,4,1,2,3,4,0,4,2,5,3,2,3,1,0,4,2,7,4,3,5,3,3,3,3,3,3,3,4,0,2,3,0,4,3,0,2,3,0,2,2,4,1,5,2,4,0,0,1,3,3,4,5,4,2,5,2,1,2,4,3,2,2,3,5,2,4,3,2,1,4,4,2,2,2,2,4,3,4,5,3,4,3,2,4,4,2,5,4,4,4,3,5,1,3,2,3
M24A,3,3,4,3,3,4,3,3,4,3,4,2,4,4,1,3,1,3,4,4,4,7,4,3,3,3,3,3,1,3,3,4,5,3,3,1,6,3,4,4,2,3,4,3,2,4,3,3,1,3,2,4,3,4,1,3,2,3,4,3,2,3,3,4,3,2,3,4,3,2,4,5,3,3,3,3,3,4,4,3,4,4,4,3,2,2,3,1,3,3,1,4,3,1,3,3,2,3,3,2,3,4,5,5,5,4,0,4,3,2,3,3,4,1,4,3,3,3,3,4,3,2,3,4,1,2,3,3,1,4,1,3,3,4,0,2,2,2,1,4,2,3,4,3,6,3,3,3,3,3,2,7,0,4,4,3,5,4,4,3,3,0,2,3,0,3,1,1,4,5,4,1,1,3,0,3,2,2,3,1,0,3,4,4,4,4,1,3,2,3,3,3,2,3,4,4,3,4,3,1,2,4,3,4,4,4,4,3,2,3,2,4,3,1,2,6,2,2,1,3,2,2,3,3,3,2,1,2,3
M20F,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,0,1,2,2,1,2,4,2,2,2,2,2,2,1,2,2,2,3,4,2,1,4,2,2,2,2,2,2,2,2,2,2,3,0,2,3,2,2,0,2,2,3,2,2,2,1,2,2,2,0,3,1,2,3,2,3,3,2,2,2,2,2,2,2,4,2,2,2,2,1,3,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,2,2,2,2,2,2,2,2,0,2,1,0,2,2,1,2,2,1,1,1,2,2,2,2,1,3,2,1,2,2,2,2,2,2,1,2,3,2,2,2,1,2,2,2,2,2,3,2,1,2,2,2,2,2,3,2,2,2,2,2,1,1,2,3,2,1,1,2,2,2,3,2,2,1,2,2
C26,12,9,12,10,9,10,13,9,12,11,10,5,13,10,3,4,1,10,11,6,10,21,9,14,9,10,10,10,0,10,11,10,5,13,8,7,13,10,10,13,13,11,3,15,12,13,15,7,3,9,11,13,7,10,4,7,8,10,14,10,4,9,10,10,10,11,3,10,10,11,12,15,10,10,10,10,10,9,11,11,10,10,13,9,13,10,10,12,8,10,8,10,10,6,11,12,13,10,11,7,11,11,13,10,15,13,2,8,11,9,11,13,9,5,12,10,12,13,9,12,9,7,10,10,8,14,8,11,2,10,8,11,9,11,6,10,11,10,5,10,9,13,12,8,13,10,7,12,12,12,10,12,6,10,10,12,10,10,10,11,10,0,9,8,1,9,3,1,13,10,6,2,4,11,2,11,8,8,12,6,5,14,10,12,10,13,7,8,10,10,8,10,10,6,11,11,11,12,10,6,4,5,10,11,11,11,11,10,10,11,11,11,6,7,10,11,10,10,3,10,10,10,10,10,10,8,4,7,9
C48,4,3,3,3,4,3,3,3,3,3,2,3,2,3,0,0,0,3,4,0,3,6,3,3,3,3,2,2,0,4,3,3,2,4,3,1,3,3,3,3,3,3,0,3,3,3,3,3,1,3,3,3,3,1,1,1,1,3,3,6,0,3,3,3,2,0,1,4,1,3,2,2,3,3,1,3,3,3,2,3,3,4,3,3,2,1,3,3,1,2,1,3,3,3,3,4,2,3,3,2,5,2,3,4,3,3,0,3,3,5,2,3,2,1,2,4,2,4,2,3,3,4,3,2,2,3,1,3,0,3,3,3,2,3,1,1,3,2,0,2,1,3,3,2,3,3,1,3,3,3,3,3,1,4,3,2,3,3,1,3,4,0,1,1,0,4,0,0,3,3,0,0,0,3,0,3,3,2,1,0,1,3,3,2,4,4,0,2,3,2,2,4,3,2,3,3,3,3,3,2,0,1,4,3,3,3,3,2,3,3,3,3,1,2,1,3,3,2,0,3,6,3,4,4,3,3,0,0,1
S10,11,11,9,4,10,10,11,9,11,10,11,12,28,12,1,5,5,4,12,8,9,20,9,20,10,9,11,11,3,14,8,10,7,12,8,1,22,11,10,20,6,22,6,19,10,20,26,13,8,9,8,21,11,21,4,3,19,10,21,11,6,8,16,8,9,25,6,9,9,12,8,12,10,11,9,10,9,8,9,10,11,13,13,7,8,11,11,12,8,5,4,10,8,8,8,10,13,15,10,11,11,12,12,10,10,8,7,10,13,4,7,7,12,8,6,11,6,6,7,11,32,6,3,33,5,5,19,11,1,11,8,9,5,18,4,12,9,15,6,11,6,7,13,14,9,9,3,17,8,15,4,9,5,15,5,12,10,12,5,15,10,3,12,10,4,14,9,4,9,10,10,11,8,4,2,11,6,11,4,3,4,11,7,6,9,9,9,16,4,15,17,9,10,11,15,15,11,15,4,6,3,7,4,17,7,8,8,7,5,8,4,7,3,9,5,11,4,3,6,11,11,12,11,9,12,4,9,13,5
C12,3,4,4,4,4,4,5,4,4,4,4,4,6,4,2,1,0,4,5,1,4,8,4,5,4,4,4,3,0,5,4,4,4,5,5,1,7,4,4,5,5,5,1,6,5,5,6,2,2,4,4,5,1,5,1,1,3,4,5,4,2,4,5,4,3,4,1,4,3,4,2,6,4,4,1,4,5,4,3,4,4,5,5,4,3,2,5,4,6,2,2,6,4,4,4,5,4,7,5,3,5,4,5,4,4,4,2,4,5,5,3,4,4,3,3,5,2,4,3,4,3,2,3,3,3,5,6,4,0,4,3,4,4,5,1,5,5,4,0,5,3,4,4,4,6,4,1,5,3,5,3,6,1,5,4,4,4,4,3,4,5,0,3,3,0,5,3,0,4,4,1,2,2,3,1,5,2,4,2,1,1,5,3,4,6,6,3,6,3,6,5,5,4,5,4,4,5,4,3,1,2,0,5,5,3,6,4,3,5,4,3,4,2,4,2,5,3,3,3,5,4,4,4,5,5,4,2,3,3
T01A,13,13,13,13,14,13,13,13,13,13,13,11,13,13,4,6,3,13,14,10,13,26,13,13,13,13,13,13,0,13,13,13,7,12,7,7,17,13,13,13,13,13,3,15,13,13,13,11,2,13,11,13,11,12,4,11,14,13,13,13,8,13,13,13,13,11,5,13,13,13,12,17,13,13,10,13,11,13,11,13,12,13,13,13,13,14,13,13,14,14,12,13,13,15,12,13,13,13,13,10,13,12,13,16,13,13,4,13,13,13,13,13,14,10,12,14,14,13,12,13,15,9,13,13,13,13,11,13,2,12,8,13,13,13,7,12,13,15,8,13,11,13,13,14,13,13,10,13,14,13,13,13,6,13,13,13,13,14,11,13,15,1,13,12,2,13,9,2,13,13,12,10,8,13,5,13,12,15,15,6,6,13,14,13,14,14,12,11,13,12,13,13,13,8,13,13,13,13,13,13,5,5,14,13,13,13,13,15,13,13,13,14,10,12,13,13,13,15,11,13,13,13,14,14,13,12,6,9,10
M24B,3,5,7,4,4,7,7,7,5,5,6,4,7,5,2,1,2,5,5,5,6,11,6,8,6,6,6,7,0,5,8,6,5,5,5,5,8,4,5,7,6,6,2,7,5,7,7,8,1,6,6,7,6,7,2,5,5,7,7,4,3,6,4,6,5,7,2,5,6,4,6,6,5,5,5,7,7,7,6,6,6,5,6,5,6,3,5,4,4,4,5,5,6,3,7,5,6,4,8,6,6,6,6,8,5,5,2,5,6,4,4,4,6,5,4,4,3,4,4,7,5,5,4,5,4,7,5,5,2,7,4,6,7,4,4,5,5,6,1,6,5,6,4,6,6,7,5,6,6,6,4,6,1,4,5,6,7,7,5,4,5,0,4,4,1,4,3,0,6,7,6,4,4,3,3,7,4,6,4,1,2,6,5,6,3,6,3,3,4,3,5,5,6,4,6,6,6,7,4,4,1,2,4,6,7,7,8,5,4,4,4,5,3,4,3,5,4,4,1,6,4,4,6,5,7,4,2,4,5
M67C,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,2,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
M38,9,14,12,10,12,18,14,11,10,8,14,7,23,7,1,11,5,10,13,11,17,24,17,24,11,10,13,10,0,8,16,13,10,12,14,5,19,8,11,23,8,23,7,26,8,24,24,13,4,15,8,25,12,21,4,8,14,14,24,7,7,12,13,13,10,11,4,13,9,8,12,15,10,10,9,13,14,14,15,9,13,14,15,13,9,4,13,8,5,6,7,9,15,3,9,9,14,10,9,10,15,11,11,16,8,9,4,11,12,6,7,8,10,5,8,9,7,8,8,11,9,7,5,7,7,7,11,9,5,17,9,9,15,14,4,10,11,10,6,10,10,10,13,16,11,10,13,13,9,12,8,13,3,12,10,15,15,15,6,12,13,1,10,6,1,10,5,2,15,15,9,4,3,8,3,8,6,9,6,0,3,10,10,13,11,11,7,5,7,4,9,10,9,1,14,14,8,14,9,7,4,6,8,14,12,12,11,10,10,6,8,10,5,6,9,9,8,8,8,7,7,10,13,11,9,7,3,7,7
M03A,7,2,4,2,2,3,5,5,3,2,5,4,6,4,3,3,4,2,4,5,6,8,6,6,5,5,6,4,4,2,6,5,4,3,5,4,4,2,1,5,3,8,4,5,2,6,6,5,2,6,5,6,4,8,3,7,1,8,5,5,1,6,4,7,6,9,4,4,7,2,3,4,2,2,5,5,7,6,8,3,5,6,4,4,4,4,5,2,2,5,2,2,5,2,6,2,4,3,3,4,2,6,3,3,7,6,0,2,2,2,5,4,2,3,4,3,4,3,4,5,2,2,2,3,4,3,3,2,4,3,5,2,6,4,2,2,2,3,2,2,3,4,2,2,6,2,4,5,2,3,2,6,2,4,2,6,7,7,5,2,2,2,1,2,2,4,1,0,3,5,1,2,2,2,2,3,2,3,5,3,2,2,5,4,7,2,1,4,3,3,1,2,2,4,11,11,2,12,2,2,4,2,2,3,2,2,2,5,2,2,2,5,8,4,4,2,2,2,2,2,5,5,3,2,4,2,3,3,3
S01D,1,2,1,3,2,2,3,1,1,1,2,3,1,2,0,0,1,1,2,0,2,3,2,1,1,1,1,1,0,4,2,2,2,3,1,1,1,1,1,1,3,1,2,2,1,1,1,2,0,2,3,1,2,2,0,6,1,1,1,2,1,2,1,1,1,0,0,3,1,1,1,4,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,0,2,1,2,1,2,2,0,1,1,2,6,3,1,1,2,2,0,0,2,2,1,1,2,1,1,6,1,1,1,4,0,1,3,0,1,3,3,1,2,2,1,2,1,1,0,0,2,2,1,2,2,1,1,1,2,1,4,1,1,3,1,2,0,2,1,1,1,1,1,1,2,0,0,0,1,1,0,0,1,2,1,0,0,1,0,3,2,1,0,0,0,1,1,1,3,1,0,0,3,2,3,2,2,1,4,4,2,3,3,1,1,1,1,1,1,1,1,1,3,1,2,3,1,0,1,1,2,2,0,3,2,2,2,2,2,2,1,1,2
